index,text,similarity_proba,predict_proba,average_proba,similarity_label,predict_label,average_label
5511,Trương Ngọc việt nam ta có một rừng luật nhé!,0.9115418843103115,0.0013894829899072,0.4564656836501093,1,0,0
5512,"Manh Luong Đoan đại dương chứ,nước ở đại dương nhiều hơn cây ở rừng 🤣🤣",0.0,0.689199686050415,0.3445998430252075,0,1,0
5513,Trương Ngọc thế hiến pháp ko cho ai nắm giữ chức tổng bí thư quá hai nhiệm kì nhưng bọn cộng sản luật là do nó đặt ra nó thích như thế đấy,1.8230837686206234,0.9942493438720704,1.408666556246347,1,1,1
5514,"Trương Ngọc luật để làm cảnh mà thôi,thực tiễn là mưu mô,mặc cả chính trị giữa các phe nhóm.",1.8230837686206234,0.6371463537216187,1.2301150611711211,1,1,1
5515,Chính là lí do ổng chơi ct quốc hội để cấm bãi nhiệm chức vụ btbca,1.8230837686206234,0.0016849897801876,0.9123843792004055,1,0,1
5516,Nhả ra là công an bụp Tô liền...kaka,0.45577094215515573,0.7229291796684265,0.5893500609117911,0,1,1
5517,"tưởng tượng vừa CTN, vừa bộ trưởng cho quen dần. vậy mấy ông lãnh đạo ăn tham mới xón trong quần",1.5951982975430454,0.061139091849327,0.8281686946961863,1,0,1
5518,Việt Tân nín dùm 😤,0.45577094215515573,0.9818766117095948,0.7188237769323753,0,1,1
5519,ủng hộ đại tướng Tô Lâm,0.45577094215515573,0.1152703389525413,0.2855206405538485,0,0,0
5520,Miếng mồi nào cũng ngon đưa hết các chức ổng cũng giữ luôn,0.45577094215515573,0.6562886238098145,0.5560297829824851,0,1,1
5521,"Nguyễn Mỹ KKK thế mà giờ miễn nhiệm rồi kìa, thông minh ghê kkk",0.45577094215515573,0.0035726847127079,0.2296718134339318,0,0,0
5522,Nhả ra đàn em nó lại cắn lại á,1.1394273553878895,0.8611013293266296,1.0002643423572595,1,1,1
5523,Ủng hộ tướng tô Lâm tài giỏi.,0.0,0.0505746528506279,0.02528732642531395,0,0,0
5524,Vũ Thịnh nhờ ăn bò zat vàn á kkkkl,1.3673128264654675,0.7529176473617554,1.0601152369136115,1,1,1
5525,Chỉ có ở việc nam mới có 😆,1.1394273553878895,0.0014474515337496,0.5704374034608196,1,0,1
5526,Trùm bắt cóc làm chủ tịch,1.3673128264654675,0.0017363431397825,0.684524584802625,1,0,1
5527,Nguyen Ngoc Duy Anh mafia,0.45577094215515573,0.003725528018549,0.22974823508685235,0,0,0
5528,Nguyen Ngoc Duy Anh Vậy àk bắt vậy Đức cay cú không làm được gì kaka,1.3673128264654675,0.989437460899353,1.1783751436824104,1,1,1
5529,Nguyen Ngoc Duy Anh khóc ra tiếng Mán chưa bạn😂😂😂,0.22788547107757787,0.6060089468955994,0.4169472089865886,0,1,0
5530,Nguyen Ngoc Duy Anh hãy xem thử đã bắt oan ai chưa..?!😑,0.0,0.5713605880737305,0.28568029403686523,0,1,0
5531,Nguyen Ngoc Duy Anh mình nghĩ lão Tô giờ chỉ sợ mỗi Bộ Quốc Phòng.,0.45577094215515573,0.0033579422160983,0.22956444218562702,0,0,0
5532,"Xưa tôi có thẳng Bạn tên Lâm mà nó bị què 😂 gọi là Lâm Què, chém lộn ở Phố Tàu San Francisco toàn cổng nó chạy 😅",0.9115418843103115,0.894112765789032,0.9028273250496717,1,1,1
5533,"Vì ở ác quá sợ quả báo nhãn tiền, khi người mới ngồi vào ghế BT công an.... Mầy biết Bố mầy là ai không ?.",2.9625111240085134,0.9608650207519532,1.9616880723802332,1,1,1
5534,Bộ trưởng Bộ ăn cướp,1.5951982975430454,0.7586475014686584,1.1769228995058518,1,1,1
5535,"Nếu bây giờ mà còn chức ""vua"" thì chắc là hắn cũng muốn làm luôn. Xứ độc tài có nhiều chuyện ""nạ"" để xem và nghe lắm!",1.3673128264654675,0.2830356061458587,0.8251742163056631,1,0,1
5536,Ai lên cũng được miễn là đem lại công bằng cho người dân là được. Chứ bây giờ toàn những thủ tục hành chính của nhà nước làm dân đen không đủ khả năng nắm bắt nổi. Mà bọn lãnh đạo thì lợi dụng những luật này kia rờm rà của nhà nước ép dân không.,2.5067401818533575,0.9817190766334534,1.7442296292434054,1,1,1
5537,Nghe theo tiếng gọi của ĐẢNG\nĐâu cần TL có\nĐâu khó có TL,0.45577094215515573,0.5391678810119629,0.4974694115835593,0,1,0
5538,Thủy Nguyên\nThì gọi chủ nhà và con Dog...hehe...,2.2788547107757795,0.0356056317687034,1.1572301712722415,1,0,1
5539,"Gia tài của BT. CA giàu nhanh chóng.. xài 100 năm nữa cũng còn vàng miếng, đô la.. nhà biệt thự thì bao la...",0.45577094215515573,0.0040484983474016,0.22990972025127868,0,0,0
5540,Vậy giới thiệu sao ta Chủ tiệm nước và Bộ trưởng luôn hả,0.9115418843103115,0.001380528206937,0.45646120625862424,1,0,0
5541,"Nhìn bác “phúc hậu” quá, chắc làm dc nhiều việc tham nhũng, ý lộn, bài trừ dc nhiều tham nhũng trong ngành công an lắm rồi nhỉ😊😊😊😊",2.7346256529309354,0.9753012657165528,1.854963459323744,1,1,1
5542,"Chưa đến lúc thôi, có phải muốn ôm là được đâu",0.0,0.0014196207048371,0.00070981035241855,0,0,0
5543,"Csvn đang rối loạn như canh hẹ, không tìm được người thay thế phù hợp với trường hợp này rất vả độ! Kkk 🤣😂",1.8230837686206234,0.0037474210839718,0.9134155948522976,1,0,1
5544,Vậy trong luật pháp vn có cơ quan nào dc quyền kiểm tra sai phạm của bộ trưởng bộ công an ko nhỉ? Nếu ko có thì hp bị hỏng nặng rồi. Nếu ko có ktra thì bộ trưởng phạm tôj cũng ko làm gì dc sao hay phải đợi về hưu mới bắt,2.7346256529309354,0.8930551409721375,1.8138403969515364,1,1,1
5545,Muốn cài cắm lính vào ghế bộ trưởng nhưng chắc chắn là không thể. Lên ngồi vài tháng rồi chết,2.2788547107757795,0.7827309966087341,1.5307928536922568,1,1,1
5546,Ghế đang nhắm tới là TBT nhé,0.9115418843103115,0.0014516146620735,0.4564967494861925,1,0,0
5547,Nói chung ông Tô Lâm làm rất tốt nhiệm vụ… chỉ có luật nồng độ cồn hơi cứng nhắc quá nên nhiều người không có thiện cảm thôi,1.3673128264654675,0.44876229763031,0.9080375620478888,1,0,1
5548,Đoàn Hải tao có thiện cảm nè,0.45577094215515573,0.0013869617832824,0.22857895196921907,0,0,0
5549,"Trò hề chính trị ông là người thống lĩnh các lực lượng Vũ trang ông có quyền yêu cầu qh cách chức ttuong nhưng với vai trò bộ trưởng ông là cấp dưới ttuong vậy ai lớn hơn, rồi khi hợp cp ông ngồi ở đó với vai trò ct hay bộ trưởng",0.6836564132327336,0.243143230676651,0.4633998219546923,1,0,0
5550,"Nó chỉ bắt những người có lá gan của 🐰, chứ động tới tao xin thưa trở về quá khứ năm 82 đi có thể rớ đến mình nhớ nha sư 339 trung đoàn 9 cơ động,bonpot + tàu chó lúc ấy, nghe tiếng trung đoàn 9 vào chiến dịch mùa khô khiếp vía kinh hãi, cho nên mình đã không sợ chết thì bây giờ cũng thế.",0.45577094215515573,0.8286028504371643,0.64218689629616,0,1,1
5551,"Lan Huynh Thôi mà..! Trã đt cho cháu nó xem youtube đi kìa,để nó khóc bà vợ bã vã k trượt phát nào,lại nhục trí..",1.1394273553878895,0.9978943467140198,1.0686608510509545,1,1,1
5552,Mình thích Tân là phản biện nhưng dạo này Tân quá tầm thường rồi cũng chỉ chọc ngoáy vớ vẩn thôi,0.9115418843103115,0.9912450909614564,0.9513934876358839,1,1,1
5553,Huynh Bui cùng quan điểm..,0.0,0.0013770997757092,0.0006885498878546,0,0,0
5554,"Huynh Bui xem càng ngày càng chán. 1 ngày ra 3, 4 bài nhưng bài sau đá bài trước, hết đá nhau thì gom lại 1 bài. Điển hình là bài này😂😂😂",0.45577094215515573,0.659563422203064,0.5576671821791098,0,1,1
5555,"Huynh Bui Tân lão ở đâu mà lão hay chọc bộ chính trị của ta vậy MN? Nhưng lão chọc thẳng con nào là đúng như lão đã sắp đặt , thể mới đau",2.7346256529309354,0.8999017477035522,1.8172637003172438,1,1,1
5556,Bác trọng àh..!? Tân sáng suốt hơn rồi đấy.!?,0.45577094215515573,0.0443943180143833,0.2500826300847695,0,0,0
5557,Ông tô Lâm này có những chiêu trò thủ đoạn gian manh xảo trá hơn đó,1.8230837686206234,0.9975090026855468,1.410296385653085,1,1,1
5558,Có ai chê tiền,0.6836564132327336,0.0192011222243309,0.35142876772853227,1,0,0
5559,Cá ăn kiến - Kiến ăn cá : Nếu bàn giao lại không đúng cho phe ta !!,0.0,0.0014216798590496,0.0007108399295248,0,0,0
5560,Kim luôn,0.45577094215515573,0.0019758108537644,0.22887337650446007,0,0,0
5561,Thế thì tham hơn mõ,0.45577094215515573,0.782606303691864,0.6191886229235098,0,1,1
5562,Sin Kinh chúc ông xẽ làm chủ tịch thế giới .,0.9115418843103115,0.9279669523239136,0.9197544183171125,1,1,1
5563,Cái xứ loạn,1.5951982975430454,0.8933998942375183,1.2442990958902818,1,1,1
5564,"Nói gì thì nói, bác Tô vẫn là đỉnh nhất từ 20 năm trở lại đây trong vai trò bộ trưởng công an, thời bác Tô cho 2 phó thủ tướng về vườn, chủ tịch quốc hội, chủ tịch nước đương thời phải về quê chăn vịt vì tham nhũng, hơn nữa bá đã xích cổ thằng Khế chua mà từ trước đến nay không ai dám xích nó! Ủng hộ bác Tô tiêu diệt lũ giặc cỏ cá gỗ!",2.2788547107757795,0.6979121565818787,1.488383433678829,1,1,1
5565,Nguyễn Hoàng Giang ko chia cho lão thì về vườn là còn nhẹ😄,0.0,0.0248495712876319,0.01242478564381595,0,0,0
5566,Nguyễn Phúc Tâm bò đỏ hay bò vàng đấy?,2.9625111240085134,0.8496416211128235,1.9060763725606684,1,1,1
5567,"Nguyễn Hoàng Giang bò gì ko quan trọng,quan trọng cộng sản thằng nào cũng như nhau😄",0.0,0.9958652257919312,0.4979326128959656,0,1,0
5568,Nguyễn Hoàng Giang Khế chua là ai vậy bác,0.0,0.1376330107450485,0.06881650537252425,0,0,0
5569,Linh Đan nguyễn công khế cựu tổng biên tập báo thanh niên,0.6836564132327336,0.0013683091383427,0.3425123611855382,1,0,0
5570,có thể làm phước đức cứu giúp tôi,0.0,0.0014966683229431,0.00074833416147155,0,0,0
5571,Vì ông đã phanh phui ra hàng chục lãnh đạo các bộ và tỉnh nên cũng có ích cho dân còn gì...,0.45577094215515573,0.355640560388565,0.40570575127186037,0,0,0
5572,"Nguyễn Duy Đồng ngu thật, thằng nào khg tham nhũng!!!!",1.3673128264654675,0.9912673830986024,1.179290104782035,1,1,1
5573,Phuoc Bui ngu...tham bị sập bẫy mới chết chứ mày...,2.2788547107757795,0.9891519546508788,1.6340033327133292,1,1,1
5574,Bác tô vẫn ngguên bộ trưởng\nBộ công an là tuyệt vời cho\nĐất nước,0.0,0.0039268708787858,0.0019634354393929,0,0,0
5575,Vậy là Bác Ấy Giàu nức trứng luôn quyền Sinh Sát công khai Tô Hoàng Đế rồi 😱🤯☠️,0.45577094215515573,0.8719061017036438,0.6638385219293997,0,1,1
5576,Chờ hoài sao chưa thấy nội bộ xử lý nhau...chán quá.!,1.8230837686206234,0.0542703457176685,0.938677057169146,1,0,1
5577,A MI ĐÀ PHẬT,0.45577094215515573,0.0626458898186683,0.259208415986912,0,0,0
5578,Ai đã nhúng chàm thì đều đái ra quần khi chưa bị lộ,1.1394273553878895,0.7968758940696716,0.9681516247287806,1,1,1
5579,Kkkkkkkkkkphút gần 90 mà bà mai cung phải hạ canh quá giỏ thực sự giỏi,1.5951982975430454,0.001358768553473,0.7982785330482592,1,0,1
5580,Tô lâm binh thường chưa phải tầm cỡ vì sức khoẻ ông,0.9115418843103115,0.0056690135970711,0.45860544895369126,1,0,0
5581,Tham thế dân khổ thôi,0.45577094215515573,0.0734331309795379,0.2646020365673468,0,0,0
5582,"Tập thể lãnh đạo, lãnh đạo Tập thể,lãnh tụ Tập thể là đây chăng ? Hay lắm à nha !.",0.6836564132327336,0.9048085808753968,0.7942324970540653,1,1,1
5583,Nói thật ...đừng chạnh lòng...người dân k mấy mặn nồng với T côg côg...vì khuôn mặt ôg ta k có tâm và k có tầm...chữ tâm...bằng 3 chữ tài...,1.3673128264654675,0.5708380341529846,0.969075430309226,1,1,1
5584,Rất khôn... bất khả xâm phạm.... dưới một người trên cả triệu người....,0.9115418843103115,0.0103256907314062,0.46093378752085884,1,0,0
5585,Ai làm cũng được như phải như ông tô Lâm có giám làm không hay chỉ như ông bụt thì chẳng có gì để nói,1.1394273553878895,0.6593347191810608,0.8993810372844752,1,1,1
5586,Hôm nay mới bầu ctn đấy mọi người ơi,0.0,0.0013712352374568,0.0006856176187284,0,0,0
5587,Cộng sản thích 1 đít mà ngồi nhiều ghế.,2.7346256529309354,0.988466739654541,1.8615461962927382,1,1,1
5588,tân cũng gọi bác Trọng à,0.45577094215515573,0.2363143414258957,0.3460426417905257,0,0,0
5589,Như thế mới là đúng,0.0,0.0225313585251569,0.01126567926257845,0,0,0
5590,Điều đó là ko thể nhé tân,1.1394273553878895,0.3586272299289703,0.7490272926584299,1,0,1
5591,Vì hắn biết chức Chủ tịch nước dễ đi và khó về nên hắn thủ thế,1.8230837686206234,0.5098077058792114,1.1664457372499175,1,1,1
5592,Xã hội mới phân biệt người tài hay không tài...,1.3673128264654675,0.0404315777122974,0.7038722020888825,1,0,1
5593,Đổng trác thiết triều bá quan văn võ lên tiếng bị bắt,1.3673128264654675,0.0037656303029507,0.6855392283842091,1,0,1
5594,Ông trùm đây chứ đâu,0.9115418843103115,0.0094256913289427,0.46048378781962707,1,0,0
5595,Thằng nào củng muốn chức có quyền sinh quyền sát.,0.45577094215515573,0.9904783964157104,0.7231246692854331,0,1,1
5596,Một lũ người tham\nTôi không tin ai hết ngoài dân Việt nghèo khó,2.0509692396982016,0.9900636076927184,1.52051642369546,1,1,1
5597,"Hiện tại thật giả không phân biệt được, ông chống tham nhũng liệu có trong sạch hay không",1.5951982975430454,0.2280029952526092,0.9116006463978273,1,0,1
5598,Trong thời gian này còn phải lựa chọn vì bổ xung giữa nhiệm kỳ nên rất khó chọn một trong sáu ứng viên vào bt công an như khả năng cao là trần cẩm tú,0.6836564132327336,0.0041837156750261,0.34392006445387985,1,0,0
5599,Cái bộ mặt thằng này nham hiểm khó ưa thật,1.3673128264654675,0.9909013509750366,1.1791070887202522,1,1,1
5600,"bữa nay gọi là ""bác Trọng"". Ngạc nhiên.",0.9115418843103115,0.0450106523931026,0.47827626835170706,1,0,0
5601,Nhả ra lại sợ vào lò,1.3673128264654675,0.9743916392326356,1.1708522328490516,1,1,1
5602,"Chỉ mong ông ấy ngồi vào cái ghế CT nước , nếu chịu ngồi thì sau 6 tháng hoặc 1 năm là được về quê rồi..ha ha",1.8230837686206234,0.0121244005858898,0.9176040846032566,1,0,1
5603,Có bác tập bảo kê mà,0.45577094215515573,0.0013600192032754,0.22856548067921556,0,0,0
5604,Vn hơn 100tr người chứ hết người ah. Mà bắt kiêm nhiệm lắm vậy 😭,0.45577094215515573,0.9749393463134766,0.7153551442343161,0,1,1
5605,Kịch tính hấp dẫn,0.6836564132327336,0.1194932535290718,0.4015748333809027,1,0,0
5606,tới đây CSGT có thêm 4 quyền kiểm tra hành chính gt đường bộ nữa cả nhà nhé,0.45577094215515573,0.0020952348131686,0.22893308848416216,0,0,0
5607,Ko thoát được đâu,0.22788547107757787,0.0041047371923923,0.11599510413498508,0,0,0
5608,Đừng chia rẽ đất nước tao!,0.6836564132327336,0.546606719493866,0.6151315663632998,1,1,1
5609,Nguyễn Ka\nRách như tàu lá chuối rồi...( buồn mà chi e ơi ! Lá xanh rồi cũng bay màu...),0.45577094215515573,0.5181347727775574,0.4869528574663565,0,1,0
5610,"Bao giờ nước rút thì mới biết là như nào , các Đ/c phục thù 3 năm chưa muộn he he",0.6836564132327336,0.0013723653974011,0.3425143893150674,1,0,0
5611,Nhả ra có mà...tiêu.,0.0,0.6596862077713013,0.32984310388565063,0,1,0
5612,Khát quá Tân ơi,1.3673128264654675,0.0013749439967796,0.6843438852311235,1,0,1
5613,Việc gì đến sẽ đến,0.45577094215515573,0.0013935646275058,0.22858225339133076,0,0,0
5614,Muốn giữ 2 ghế cho chắc đó mà…😀,0.9115418843103115,0.3234976530075073,0.6175197686589093,1,0,1
5615,Lên sợ bị bẻ răng,1.3673128264654675,0.0407474525272846,0.704030139496376,1,0,1
5616,(Phải Diệt. Thằng. Bò. Dát. Vàng.)\n(Thằng Này Đớp. Lắm Nhất),0.9115418843103115,0.8521365523338318,0.8818392183220716,1,1,1
5617,"Khéo mà hôm trước nhận chức Chủ tịt H20, hôm sau U80 ra lệnh bắt ngay. Bởi vậy hắn dễ gì nhả chức BT BCA quyền lực.",0.0,0.0356362611055374,0.0178181305527687,0,0,0
5618,Suy luận làm gì cho mệt củng một rứa thôi thằng nào củng có ứng nhọt cả.,0.9115418843103115,0.9732166528701782,0.9423792685902448,1,1,1
5619,Rồi cũng theo chân Phúc và Thưởng thôi..,1.3673128264654675,0.0500591248273849,0.7086859756464262,1,0,1
5620,Nhả là chết,0.9115418843103115,0.6688908934593201,0.7902163888848157,1,1,1
5621,Nhà ra bị sơi ngay,0.0,0.4159097969532013,0.20795489847660065,0,0,0
5622,1 cái danh vs 1 thanh kiếm cái nào cũng muốn có,0.45577094215515573,0.0022634377237409,0.2290171899394483,0,0,0
5623,Giỏi nhỉ!?,0.22788547107757787,0.0015795881627127,0.11473252962014528,0,0,0
5624,Thơm quá mờ,1.1394273553878895,0.8119375705718994,0.9756824629798945,1,1,1
5625,Ko biết giử chức chủ tịt đc bao lâu hihiiii,0.0,0.0016626510769128,0.0008313255384564,0,0,0
5626,"Giờ phút cuối của tô già thế nào rồi mọi người sẽ biết, lắm mưu hèn kế bẩn rồi xem có lại với trời không",1.1394273553878895,0.9689977765083312,1.0542125659481103,1,1,1
5627,Có số cả rồi ngại j,0.0,0.0015204997034743,0.00076024985173715,0,0,0
5628,"""Ta^m sinh tuong' , nhin` ma*t. no' kia`""",1.1394273553878895,0.991312563419342,1.0653699594036157,1,1,1
5629,Làm gì có chuyện đó,0.45577094215515573,0.0407566428184509,0.2482637924868033,0,0,0
5630,Cho lai nam gam chan nua. Sao bon chung dde nhieu c the,2.2788547107757795,0.9823262095451356,1.6305904601604575,1,1,1
5631,Thật à?,0.0,0.0014215647242963,0.00071078236214815,0,0,0
5632,Nuôi béo rồi đến giờ lên thớt thôi .,0.6836564132327336,0.170584499835968,0.4271204565343508,1,0,0
5633,Khuôn khổ barem hết kì nào cũng từ bca qua làm chu tích NC,2.9625111240085134,0.001353295170702,1.4819322095896077,1,0,1
5634,Tự xét xem có đủ trong sáng không ...để lên không lâu mắc công nữa...a nào đề bạc lên khi mất chức thì cho a đó theo vậy mới có trách nhiệm. Cũng như mấy bác vừa mất chức ấy nên xử luôn mấy a đề bạc nữa mới phải.,1.3673128264654675,0.0608522966504097,0.7140825615579386,1,0,1
5635,Chính xác,0.0,0.0013798553263768,0.0006899276631884,0,0,0
5636,Ngu như Tân. Bắt có luật bắt người..... ai cũng bình đẳng ...,1.8230837686206234,0.8812078833580017,1.3521458259893127,1,1,1
5637,Tham nhũng là tham từ trong trứng tham ra giẻ lỡ thành phung rồi đến bây giờ bắt ông này ông kia,2.0509692396982016,0.9825738072395324,1.516771523468867,1,1,1
5638,"Tân ơi sắp hết tháng 5 rồi, Tân sửa xong cửa chưa mà cứ đi kêu gào khắp nơi thế ?",1.3673128264654675,0.1242662891745567,0.7457895578200121,1,0,1
5639,"Vì nó lo sợ cái ghế nó đang ngồi đang có khuôn, cho nên to cong cong không muốn bỏ cái ghế bộ conan, để tránh xảy ra những đều không may đến với to cong cong, như thưởng với phúc",0.9115418843103115,0.5507869124412537,0.7311643983757825,1,1,1
5640,CIA chọn ta 2 tên chống tham nhũng & thâu hồi tài sản bất minh,1.8230837686206234,0.277801901102066,1.0504428348613446,1,0,1
5641,Ta nói rồi muốn lên thì đi siêu âm cái bụng đi chứ ko lên rồi xuống nữa chừng là tui lên trời ở đấy mặt mũi nào ở trần gian 😻,1.3673128264654675,0.1781331747770309,0.7727230006212492,1,0,1
5642,Thế tính làm ông trời con à?,1.1394273553878895,0.0044281887821853,0.5719277720850374,1,0,1
5643,Nhả cho vịt Tân một chức cho chúng khỏi ga to,0.9115418843103115,0.5902271270751953,0.7508845056927533,1,1,1
5644,pHUONG-AN TOI-UU LA TO-LAM GIU CHUC CHU TICH NUOC KIEM BO TRG BO C.A !,1.5951982975430454,0.9475451707839966,1.271371734163521,1,1,1
5645,"Tân nay xưng bác luôn, Tân nay đã được giác ngộ rồi.",0.22788547107757787,0.0013642312260344,0.11462485115180614,0,0,0
5646,X0gř6þ,0.9115418843103115,0.4375836551189422,0.6745627697146268,1,0,1
5647,Đm tham rồi lại thâm,0.9115418843103115,0.9964279532432556,0.9539849187767835,1,1,1
5648,"Vào đọc coment thấy xã hội vẫn lắm thằng ngu, kkkk",3.1903965950860913,0.9249114394187928,2.057654017252442,1,1,1
5649,Nhục mặt chưa ??? cầm đèn chạy trước ô tô. kkk Thế mà 1 lũ ngu tung hứng kkk,0.9115418843103115,0.9912892580032348,0.9514155711567731,1,1,1
5650,đời nào nhả chức có tiền mà không ai điều tra được.chỉ cần điều cán bộ từ vùng này sang vùng kia là có 20 tỉ là cái chắc.mà anh được chuyển chẳng bao giờ dám nói...,2.9625111240085134,0.9978798627853394,1.9801954933969264,1,1,1
5651,Vừa là chủ tịch nước vừa là bộ trưởng CA thì gọi là gì? Thôi thì gọi là chủ tịch bò dát vàng là hợp quy trình nhất,0.6836564132327336,0.3801309466361999,0.5318936799344668,1,0,1
5652,Kiểu ban ngày ta làm Bụt\nĐêm về lại thành Sói,0.9115418843103115,0.0791096612811088,0.4953257727957101,1,0,0
5653,"Hay thiệt nhưng 2025 hổng chừng được danh hiệu ""cố chủ tịch nước Tâm Lô""",0.22788547107757787,0.1378527581691742,0.18286911462337602,0,0,0
5654,Thôi kệ ổng trảm bọn tham nhũng là mừng rồi.,1.3673128264654675,0.9849804639816284,1.176146645223548,1,1,1
5655,"Tô Lâm hắn giờ là ""Trùm"" của giới cộng sản Việt Nam rồi",0.45577094215515573,0.0919299200177192,0.2738504310864375,0,0,0
5656,Nếu nhả ra thì ông ta bị xiết cổ nên ko muốn từ bỏ chức bộ trưởng bộ công an,2.7346256529309354,0.9398548007011414,1.8372402268160384,1,1,1
5657,Ko nhả thì ngồi lên hiến pháp sao,0.6836564132327336,0.0181182473897933,0.35088733031126346,1,0,0
5658,Mặt ác quá. Sinh ra la để đi ăn .... Hay sao đó,1.1394273553878895,0.9272856712341307,1.03335651331101,1,1,1
5659,Nhả bộ trưởng công an là đi tù ngay 😂😂😂 ngu đéo gì 😂😂😂,2.0509692396982016,0.996955633163452,1.5239624364308269,1,1,1
5660,Nhả ra chết liền,1.1394273553878895,0.907858669757843,1.0236430125728662,1,1,1
5661,Kiêm cả hai thì bọn tham nhũng hết đường chạy ! Chúc mừng a.,2.2788547107757795,0.881828784942627,1.5803417478592032,1,1,1
5662,Vừa tử xử và vừa ân xá,0.0,0.0019402360776439,0.00097011803882195,0,0,0
5663,"Những miếng mồi ngon đã phải nhả ra, nhường cho kẻ khác rồi 🤣",2.2788547107757795,0.9704012274742126,1.624627969124996,1,1,1
5664,"Tại thằng TBT nó giỏi quá,nên thành ra VN mới có ngày hôm nay.",0.6836564132327336,0.0053408737294375,0.34449864348108555,1,0,0
5665,kế diêu hổ ly sơn thức chất tt có chức mà k có quyền v còn tội phạm v xuân diện quảng ninh sống ngoài xh thách pháp luật cán bộ chống tham nhũng qn,1.8230837686206234,0.9936954379081726,1.408389603264398,1,1,1
5666,Nhìn Tô Lâm giống Hitler sứ đông lào.,1.8230837686206234,0.3980002701282501,1.1105420193744369,1,0,1
5667,Gây thù nhiều quá không tin được mấy thằng đệ ruột luôn rồi.,2.0509692396982016,0.3926848769187927,1.2218270583084971,1,0,1
5668,Buông ra cái là mấy chiện đang giấu đó giờ bị thằng khác nắm hết 🤣,1.8230837686206234,0.9930862188339232,1.4080849937272732,1,1,1
5669,Theo tôi thì tô chủ tịch phải kiêm luôn bộ trưởng bộ công an thì mới tiêu diệt hết lũ quan tham và lũ bưng bô nhé!,2.7346256529309354,0.9974023699760436,1.8660140114534896,1,1,1
5670,"shop ơi, bên mình có sản phẩm này không ạ https://\nbachoaxanhh.com/\nsan-pham/\nLiZo-5V96yQ0tfR.\nhtml",0.0,0.0013633117778226,0.0006816558889113,0,0,0
5671,Đám tụi bây đâu da dân chết hết,0.9115418843103115,0.9620323777198792,0.9367871310150953,1,1,1
5672,Luật pháp đã qui định rồi . Chỉ là tạm thời khi chưa thống nhất được ai là người nắm giữ ghế bộ trưởng C.A mà thôi .,1.3673128264654675,0.0028180463705211,0.6850654364179943,1,0,1
5673,Truong Tan Tai,0.45577094215515573,0.0048163989558815,0.2302936705555186,0,0,0
5674,Nga Nguyễn,0.0,0.4468742907047272,0.2234371453523636,0,0,0
5675,Nga Nguyễn,0.0,0.4468742907047272,0.2234371453523636,0,0,0
5676,Chắc sợ mất chức Bộ trưởng Công an vào tay người khác thì có thể bị sờ gáy làm thịt giống mấy ông chủ tịch nước đã bị rớt hình kkk,2.2788547107757795,0.8572043776512146,1.568029544213497,1,1,1
5677,Nhìn mặt con chó nó tham lam thế kia cơ mà ăn chức chủ tịch nước thằng khác lên làm bộ trưởng công an nó lại chả khui tham nhũng ra lại mất chức đi tù ngay nên dại gì.,3.1903965950860913,0.985936164855957,2.088166379971024,1,1,1
5678,một lúc sâu bọ Việt tân bọn mày ở Mỹ sao ko no cho ngươi việt đag ở hôm lét chõ cái mồm thối về Việt nam,2.0509692396982016,0.9973846077919006,1.524176923745051,1,1,1
5679,Để coi Tô có mang theo quyền xuống 9 tầng địa ngục được không,1.8230837686206234,0.2345474362373352,1.0288156024289794,1,0,1
5680,Ác nhân thất đức... tiệt tự tiệt tôn,1.1394273553878895,0.9434435963630676,1.0414354758754785,1,1,1
5681,Mưu cao đấy.,0.9115418843103115,0.0013605295680463,0.4564512069391789,1,0,0
5682,"Ý anh ấy muốn làm ""tam quyền tao lập"" chống lại ""tam quyền phân lập"" của Mỹ",0.45577094215515573,0.0329147465527057,0.24434284435393072,0,0,0
5683,"Thì phải chuẩn y chủ tịch nước mới bãi nhiệm vị trí bộ trưởng chứ\nHiện giờ chỉ là giới thiệi để quốc hội bầu\nQuốc hội bầu xong thì lúc đó mới là chủ tịch nước\nRồi sau đó mới bãi nhiệm chức danh bộ trưởng công an\nCái nào tậ đúng thì mình hoan nghênh, tân sai thì mình góp ý",2.2788547107757795,0.2374476045370102,1.2581511576563948,1,0,1
5684,Thác Tháp Thiên Vương Đúng thế. Đáng lẽ thì chọn đưa người lên BT CA cùng lúc nhưng tình hình ban -căng quá làm chưa kịp... Dự rằng xong CTN thì mới bãi nhiệm Đại ca. Chứ không kiêm chức luôn được đâu... Kkk!Tử từ khoai sẽ nhừ...,2.7346256529309354,0.0014194436371326,1.368022548284034,1,0,1
5685,Một ngàn năm đô hộ giặc Tàu ngày xưa\nHôm nay tái diễn\nTô Lâm hậu duệ Tô Đįnh lại lên nắm quyền thái thú thay mặt giặc phương bắc thống trị việt nam\nMột lần nữa nước việt lại rơi vào tay giặc phương bắc\nDân việt lại tiếp tục làm trâu ngựa cho giặc,0.9115418843103115,0.7278652787208557,0.8197035815155835,1,1,1
5686,Cuba mà sụp thì việt cộng canh giữ hoà bình thế giới lòi con mắt,0.22788547107757787,0.9841581583023072,0.6060218146899425,0,1,1
5687,tân cứu đi,0.0,0.0014284912031143,0.00071424560155715,0,0,0
